CustomerID,Age,Gender,Location,Tenure,ContractType,CustomerSince,MonthlyUsageHours,NumTransactions,LoginsPerMonth,CallMinutes,DataUsageGB,MonthlyCharges,TotalCharges,Revenue,DiscountsReceived,SupportCallsCount,ComplaintsCount,SatisfactionScore,ServiceOutagesReported,CLV,Churn,ContractRisk,SupportContactRate,Complaint_Severity_Index,RevenuePerMonth,Tenure_to_Monthly_Ratio,EngagementScore,CLV_to_Monthly_Ratio,Churn_Probability,Risk_Tier,Value_Tier,Risk_Value_Segment,Annual_Customer_Value,Recommended_Action,Intervention_Cost,Expected_Benefit,Expected_Net_Gain
CUST-1078,46,Male,Urban,18,One-Year,2025-03-03,97.5,10,11,268.8,31.0,50.24,927.64,927.64,64.08,2,0,3,3,723.46,0,0,0.1053,0,51.54,0.3583,1.71,14.4,0.1851,Low Risk,Bronze CLV,Low Risk | Bronze CLV,602.88,15% Discount Voucher (3 Months),35.0,60.26,25.26
CUST-1079,35,Male,Rural,72,One-Year,2020-09-04,59.2,6,19,528.9,68.1,64.38,4534.17,4534.17,10.08,2,0,5,0,1545.12,0,0,0.0274,0,62.97,1.1184,3.37,24.0,0.0802,Low Risk,Silver CLV,Low Risk | Silver CLV,772.56,15% Discount Voucher (3 Months),35.0,55.76,20.76
CUST-1080,43,Male,Suburban,29,One-Year,2024-04-03,40.1,6,10,377.6,5.1,114.31,3297.25,3297.25,17.48,2,0,3,0,1646.06,0,0,0.0667,0,113.7,0.2537,1.36,14.4,0.1923,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1371.72,Free Service & Speed Upgrade,65.0,205.75,140.75
CUST-1081,61,Female,Suburban,2,Month-to-Month,2026-07-03,36.3,12,14,386.9,51.1,130.48,264.69,264.69,22.68,4,2,2,0,1002.09,1,1,1.3333,8,132.34,0.0153,2.5,7.68,0.9122,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1565.76,Dedicated VIP Account Concierge,150.0,674.61,524.61
CUST-1082,51,Female,Urban,30,One-Year,2024-03-03,84.9,4,18,416.5,2.0,92.03,2698.85,2698.85,34.76,1,4,1,0,265.05,0,0,0.0323,20,89.96,0.326,1.77,2.88,0.5076,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,1104.36,15% Discount Voucher (3 Months),35.0,60.54,25.54
CUST-1083,27,Female,Urban,11,Two-Year,2025-10-02,132.8,6,14,383.9,94.4,138.44,1480.21,1480.21,17.58,3,0,3,2,1993.54,1,0,0.25,0,134.56,0.0795,3.36,14.4,0.6359,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1661.28,Dedicated VIP Account Concierge,150.0,987.53,837.53
CUST-1084,53,Male,Urban,2,Month-to-Month,2026-07-03,86.2,7,15,216.8,71.5,134.26,270.37,270.37,9.95,1,1,4,0,2320.01,1,1,0.3333,2,135.18,0.0149,2.61,17.28,0.7169,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1611.12,Dedicated VIP Account Concierge,150.0,1295.64,1145.64
CUST-1085,31,Male,Urban,57,Month-to-Month,2021-12-04,138.5,6,20,467.2,47.8,57.64,3434.11,3434.11,7.37,0,0,4,0,1106.69,0,1,0.0,0,60.25,0.9889,2.89,19.2,0.0909,Low Risk,Silver CLV,Low Risk | Silver CLV,691.68,15% Discount Voucher (3 Months),35.0,45.27,10.27
CUST-1086,48,Female,Suburban,11,Month-to-Month,2025-10-02,128.5,7,14,763.3,55.0,107.43,1230.19,1230.19,32.01,1,1,3,1,1392.29,1,1,0.0833,3,111.84,0.1024,3.33,12.96,0.8327,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1289.16,Dedicated VIP Account Concierge,150.0,855.61,705.61
CUST-1087,65,Male,Suburban,53,Month-to-Month,2022-04-04,100.5,4,18,594.1,175.5,140.83,7538.9,7538.9,9.96,7,0,2,0,1351.97,1,1,0.1296,0,142.24,0.3763,5.6,9.6,0.89,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1689.96,Dedicated VIP Account Concierge,150.0,888.0,738.0
CUST-1088,32,Male,Urban,12,Two-Year,2025-09-02,132.2,6,17,235.9,154.2,112.65,1341.26,1341.26,17.68,2,1,2,0,973.3,1,0,0.1538,4,111.77,0.1065,4.41,8.64,0.6529,High Risk,Silver CLV,High Risk | Silver CLV,1351.8,Dedicated VIP Account Concierge,150.0,495.03,345.03
CUST-1089,25,Female,Rural,8,Two-Year,2026-01-01,128.8,3,17,20.0,102.3,133.01,1071.08,1071.08,1.24,1,2,3,1,1532.28,1,0,0.1111,6,133.88,0.0601,2.94,11.52,0.8004,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1596.12,Dedicated VIP Account Concierge,150.0,905.11,755.11
CUST-1090,31,Female,Urban,72,Two-Year,2020-09-04,120.4,4,18,509.4,26.6,101.31,7514.61,7514.61,10.37,1,5,1,1,243.14,1,0,0.0137,25,104.37,0.7107,2.45,2.4,0.4869,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,1215.72,15% Discount Voucher (3 Months),35.0,53.27,18.27
CUST-1091,40,Female,Rural,15,One-Year,2025-06-02,28.5,3,13,554.1,7.4,58.82,846.38,846.38,23.09,1,1,3,0,762.31,0,0,0.0625,3,56.43,0.255,1.91,12.96,0.188,Low Risk,Bronze CLV,Low Risk | Bronze CLV,705.84,15% Discount Voucher (3 Months),35.0,64.49,29.49
CUST-1092,57,Male,Urban,31,One-Year,2024-02-02,77.9,5,15,553.6,25.2,107.62,3430.03,3430.03,55.65,0,0,4,1,2066.3,0,0,0.0,0,110.65,0.2881,2.36,19.2,0.0936,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1291.44,Free Service & Speed Upgrade,65.0,125.71,60.71
CUST-1093,38,Male,Urban,31,Month-to-Month,2024-02-02,64.2,4,21,470.3,90.6,106.21,3344.54,3344.54,16.34,2,3,1,0,356.87,1,1,0.0625,15,107.89,0.2919,3.8,3.36,0.9057,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1274.52,Free Service & Speed Upgrade,65.0,189.08,124.08
CUST-1094,33,Female,Urban,27,One-Year,2024-06-03,120.1,5,18,263.6,61.4,106.08,2798.01,2798.01,12.24,2,0,3,2,1527.55,1,0,0.0714,0,103.63,0.2545,2.66,14.4,0.2957,Low Risk,Silver CLV,Low Risk | Silver CLV,1272.96,Free Service & Speed Upgrade,65.0,293.6,228.6
CUST-1095,62,Male,Urban,72,One-Year,2020-09-04,75.8,4,18,749.3,79.5,47.88,3576.99,3576.99,25.4,4,1,2,1,413.68,1,0,0.0548,4,49.68,1.5038,3.99,8.64,0.4646,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,574.56,Free Service & Speed Upgrade,65.0,124.93,59.93
CUST-1096,35,Female,Suburban,37,Two-Year,2023-08-04,137.6,6,18,427.4,7.2,40.54,1436.97,1436.97,1.79,3,0,3,2,583.78,0,0,0.0789,0,38.84,0.9127,1.9,14.4,0.1289,Low Risk,Bronze CLV,Low Risk | Bronze CLV,486.48,No Intervention,0.0,0.0,0.0
CUST-1097,64,Female,Urban,17,Two-Year,2025-04-03,88.0,7,23,356.5,11.2,120.37,2131.96,2131.96,15.29,3,0,3,1,1733.33,0,0,0.1667,0,125.41,0.1412,2.09,14.4,0.3052,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1444.44,Dedicated VIP Account Concierge,150.0,433.79,283.79
CUST-1098,70,Female,Urban,66,Two-Year,2021-03-05,84.2,8,27,538.9,71.0,85.24,5562.79,5562.79,5.09,1,2,3,1,981.96,0,0,0.0149,6,84.28,0.7743,3.85,11.52,0.1035,Low Risk,Silver CLV,Low Risk | Silver CLV,1022.88,15% Discount Voucher (3 Months),35.0,45.73,10.73
CUST-1099,41,Male,Suburban,7,Two-Year,2026-02-01,73.6,5,13,359.2,30.2,54.29,391.82,391.82,10.23,3,3,2,2,364.83,1,0,0.375,12,55.97,0.1289,1.97,6.72,0.8263,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,651.48,Free Service & Speed Upgrade,65.0,176.35,111.35
CUST-1100,43,Male,Suburban,26,Two-Year,2024-07-03,79.5,7,20,246.1,29.9,40.15,1007.83,1007.83,17.34,1,1,3,1,520.34,0,0,0.037,3,38.76,0.6476,2.09,12.96,0.0922,Low Risk,Bronze CLV,Low Risk | Bronze CLV,481.8,No Intervention,0.0,0.0,0.0
CUST-1101,42,Female,Suburban,72,Month-to-Month,2020-09-04,93.1,7,19,362.3,32.4,60.1,4356.42,4356.42,2.09,1,0,4,0,1153.92,0,1,0.0137,0,60.51,1.198,2.32,19.2,0.0863,Low Risk,Silver CLV,Low Risk | Silver CLV,721.2,15% Discount Voucher (3 Months),35.0,44.81,9.81
CUST-1102,62,Female,Urban,33,Two-Year,2023-12-03,83.0,8,15,493.6,103.3,74.44,2341.91,2341.91,55.85,5,0,2,0,714.62,0,0,0.1471,0,70.97,0.4433,3.8,9.6,0.2149,Low Risk,Bronze CLV,Low Risk | Bronze CLV,893.28,Free Service & Speed Upgrade,65.0,99.82,34.82
CUST-1103,58,Female,Suburban,56,One-Year,2022-01-03,71.1,10,11,685.6,78.1,149.75,8200.44,8200.44,11.24,2,0,3,1,2156.4,0,0,0.0351,0,146.44,0.374,3.48,14.4,0.1462,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1797.0,Free Service & Speed Upgrade,65.0,204.92,139.92
CUST-1104,46,Male,Suburban,35,Month-to-Month,2023-10-03,72.8,4,17,125.2,7.3,122.06,4412.93,4412.93,9.28,2,1,4,0,2109.2,1,1,0.0556,2,126.08,0.2867,1.25,17.28,0.7148,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1464.72,Dedicated VIP Account Concierge,150.0,1174.46,1024.46
CUST-1105,32,Male,Urban,61,Month-to-Month,2021-08-04,139.6,5,19,526.3,27.4,38.14,2315.92,2315.92,14.73,1,1,3,0,494.29,0,1,0.0161,3,37.97,1.5994,2.55,12.96,0.1225,Low Risk,Bronze CLV,Low Risk | Bronze CLV,457.68,No Intervention,0.0,0.0,0.0
CUST-1106,62,Female,Urban,72,One-Year,2020-09-04,144.9,4,11,601.4,72.8,122.0,8924.11,8924.11,16.05,4,4,1,0,351.36,1,0,0.0548,20,123.95,0.5902,3.21,2.88,0.7711,High Risk,Bronze CLV,High Risk | Bronze CLV,1464.0,Free Service & Speed Upgrade,65.0,167.3,102.3
CUST-1107,18,Female,Urban,11,Month-to-Month,2025-10-02,70.9,3,18,523.3,242.8,126.27,1431.64,1431.64,58.63,1,1,3,1,1636.46,1,1,0.0833,3,130.15,0.0871,6.8,12.96,0.8797,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1515.24,Dedicated VIP Account Concierge,150.0,1062.42,912.42
CUST-1108,42,Female,Urban,7,Month-to-Month,2026-02-01,110.5,4,20,564.3,158.2,75.0,526.59,526.59,11.73,5,0,3,0,1080.0,1,1,0.625,0,75.23,0.0933,5.29,14.4,0.8258,Critical Risk,Silver CLV,Critical Risk | Silver CLV,900.0,Dedicated VIP Account Concierge,150.0,658.2,508.2
CUST-1109,24,Male,Urban,22,One-Year,2024-11-02,60.2,6,17,704.4,18.5,113.64,2521.54,2521.54,21.6,2,0,3,2,1636.42,1,0,0.087,0,114.62,0.1936,2.63,14.4,0.3935,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1363.68,Dedicated VIP Account Concierge,150.0,528.02,378.02
CUST-1110,26,Female,Urban,40,Two-Year,2023-05-04,75.2,6,20,619.6,4.4,29.14,1196.64,1196.64,24.13,0,1,4,1,503.54,0,0,0.0,2,29.92,1.3727,2.33,17.28,0.0917,Low Risk,Bronze CLV,Low Risk | Bronze CLV,349.68,No Intervention,0.0,0.0,0.0
CUST-1111,41,Female,Suburban,9,One-Year,2025-12-02,52.4,5,13,378.5,55.4,117.43,1016.76,1016.76,12.77,2,0,3,0,1690.99,0,0,0.2,0,112.97,0.0766,2.51,14.4,0.3954,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1409.16,Dedicated VIP Account Concierge,150.0,548.27,398.27
CUST-1112,18,Female,Suburban,1,Month-to-Month,2026-08-02,115.6,6,20,622.2,33.9,133.04,127.34,127.34,53.53,1,0,3,0,1915.78,1,1,0.5,0,127.34,0.0075,2.92,14.4,0.7711,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1596.48,Dedicated VIP Account Concierge,150.0,1150.78,1000.78
CUST-1113,61,Male,Rural,14,Month-to-Month,2025-07-03,99.5,8,21,479.2,13.2,128.48,1820.65,1820.65,34.23,1,0,3,1,1850.11,1,1,0.0667,0,130.05,0.109,2.27,14.4,0.8118,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1541.76,Dedicated VIP Account Concierge,150.0,1108.42,958.42
CUST-1114,25,Male,Suburban,72,Month-to-Month,2020-09-04,105.3,9,25,591.1,68.5,124.1,9359.68,9359.68,44.68,3,1,2,0,1072.22,1,1,0.0411,4,130.0,0.5802,3.8,8.64,0.825,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1489.2,Dedicated VIP Account Concierge,150.0,652.82,502.82
CUST-1115,41,Female,Urban,39,Month-to-Month,2023-06-04,111.6,6,15,225.1,11.4,134.2,5309.56,5309.56,1.96,3,0,2,0,1288.32,1,1,0.075,0,136.14,0.2906,1.43,9.6,0.8712,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1610.4,Dedicated VIP Account Concierge,150.0,828.32,678.32
CUST-1116,28,Male,Rural,17,Month-to-Month,2025-04-03,58.9,6,16,418.6,28.1,110.57,1918.24,1918.24,59.92,1,0,4,1,2122.94,0,1,0.0556,0,112.84,0.1537,2.2,19.2,0.41,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1326.84,Dedicated VIP Account Concierge,150.0,713.73,563.73
CUST-1117,68,Male,Rural,8,Two-Year,2026-01-01,75.3,7,16,558.6,102.9,119.4,970.34,970.34,9.62,2,0,4,1,2292.48,1,0,0.2222,0,121.29,0.067,3.98,19.2,0.302,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1432.8,Dedicated VIP Account Concierge,150.0,567.71,417.71
CUST-1118,34,Female,Urban,15,One-Year,2025-06-02,98.4,2,14,427.2,74.9,39.25,594.97,594.97,3.37,1,0,4,0,753.6,0,0,0.0625,0,39.66,0.3822,3.05,19.2,0.0874,Low Risk,Bronze CLV,Low Risk | Bronze CLV,471.0,No Intervention,0.0,0.0,0.0
CUST-1119,25,Male,Suburban,7,Month-to-Month,2026-02-01,74.6,7,16,545.9,60.7,54.14,367.52,367.52,37.87,0,1,4,0,935.54,0,1,0.0,2,52.5,0.1293,3.11,17.28,0.2368,Low Risk,Silver CLV,Low Risk | Silver CLV,649.68,Free Service & Speed Upgrade,65.0,144.0,79.0
CUST-1120,52,Female,Rural,4,Month-to-Month,2026-05-03,87.1,7,22,691.7,173.6,140.91,582.82,582.82,8.61,0,1,4,0,2434.92,0,1,0.0,2,145.7,0.0284,5.96,17.28,0.5169,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1690.92,Dedicated VIP Account Concierge,150.0,1032.06,882.06
CUST-1121,52,Male,Urban,72,Month-to-Month,2020-09-04,61.0,5,18,400.9,8.7,141.02,10231.03,10231.03,18.26,1,0,3,0,2030.69,0,1,0.0137,0,142.1,0.5106,1.88,14.4,0.2481,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1692.24,Dedicated VIP Account Concierge,150.0,413.13,263.13
CUST-1122,50,Female,Rural,72,Month-to-Month,2020-09-04,124.9,3,18,609.3,76.3,119.24,8995.97,8995.97,43.07,0,1,4,1,2060.47,0,1,0.0,2,124.94,0.6038,3.64,17.28,0.1876,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1430.88,Free Service & Speed Upgrade,65.0,251.25,186.25
CUST-1123,22,Female,Urban,6,Month-to-Month,2026-03-03,113.2,6,17,264.9,8.1,92.9,533.38,533.38,3.79,2,1,2,1,802.66,0,1,0.2857,4,88.9,0.0646,1.54,8.64,0.9071,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1114.8,Dedicated VIP Account Concierge,150.0,537.33,387.33
CUST-1124,59,Male,Urban,2,Two-Year,2026-07-03,122.1,8,15,586.7,9.5,47.52,93.12,93.12,4.78,2,0,3,0,684.29,0,0,0.6667,0,46.56,0.0421,2.11,14.4,0.1669,Low Risk,Bronze CLV,Low Risk | Bronze CLV,570.24,15% Discount Voucher (3 Months),35.0,51.39,16.39
CUST-1125,56,Male,Urban,14,Month-to-Month,2025-07-03,104.8,8,26,156.2,45.9,140.89,1893.44,1893.44,38.27,2,0,3,0,2028.82,1,1,0.1333,0,135.25,0.0994,2.53,14.4,0.8293,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1690.68,Dedicated VIP Account Concierge,150.0,1241.69,1091.69
CUST-1126,58,Male,Suburban,21,Month-to-Month,2024-12-02,52.2,8,18,485.4,2.0,100.02,2175.86,2175.86,20.9,2,1,3,0,1296.26,1,1,0.0909,3,103.61,0.21,1.91,12.96,0.8216,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1200.24,Dedicated VIP Account Concierge,150.0,785.98,635.98
CUST-1127,45,Male,Suburban,8,Month-to-Month,2026-01-01,70.6,3,22,479.7,45.2,88.02,726.54,726.54,8.75,3,1,3,1,1140.74,1,1,0.3333,3,90.82,0.0909,2.96,12.96,0.8874,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1056.24,Dedicated VIP Account Concierge,150.0,747.07,597.07
CUST-1128,24,Female,Rural,12,One-Year,2025-09-02,63.9,3,21,759.8,2.0,124.36,1533.07,1533.07,25.38,2,0,3,0,1790.78,0,0,0.1538,0,127.76,0.0965,2.61,14.4,0.3269,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1492.32,Dedicated VIP Account Concierge,150.0,480.03,330.03
CUST-1129,26,Female,Urban,8,Month-to-Month,2026-01-01,77.3,3,17,362.6,60.0,143.62,1169.48,1169.48,33.74,1,0,3,0,2068.13,1,1,0.1111,0,146.18,0.0557,2.78,14.4,0.8288,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1723.44,Dedicated VIP Account Concierge,150.0,1264.98,1114.98
CUST-1130,25,Male,Urban,49,Month-to-Month,2022-08-04,116.7,4,15,90.8,24.3,71.33,3357.67,3357.67,18.18,2,4,2,0,410.86,1,1,0.04,16,68.52,0.6869,1.42,5.76,0.8663,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,855.96,Free Service & Speed Upgrade,65.0,208.22,143.22
CUST-1131,29,Male,Suburban,41,Month-to-Month,2023-04-04,40.8,4,20,544.5,5.7,85.16,3458.72,3458.72,6.65,2,1,3,0,1103.67,1,1,0.0476,3,84.36,0.4814,2.2,12.96,0.5889,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1021.92,Dedicated VIP Account Concierge,150.0,532.96,382.96
CUST-1132,51,Male,Suburban,34,One-Year,2023-11-03,67.5,7,18,267.8,98.7,53.04,1840.24,1840.24,36.5,0,0,5,0,1272.96,0,0,0.0,0,54.12,0.641,3.41,24.0,0.0818,Low Risk,Silver CLV,Low Risk | Silver CLV,636.48,15% Discount Voucher (3 Months),35.0,46.86,11.86
CUST-1133,50,Female,Urban,17,Month-to-Month,2025-04-03,73.2,12,19,460.9,32.1,140.2,2350.23,2350.23,4.52,2,0,3,1,2018.88,1,1,0.1111,0,138.25,0.1213,2.51,14.4,0.8782,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1682.4,Dedicated VIP Account Concierge,150.0,1308.46,1158.46
CUST-1134,65,Male,Urban,72,Month-to-Month,2020-09-04,45.6,4,23,331.2,38.2,44.6,3281.15,3281.15,37.1,3,1,3,2,578.02,0,1,0.0411,3,45.57,1.6143,2.58,12.96,0.1423,Low Risk,Bronze CLV,Low Risk | Bronze CLV,535.2,15% Discount Voucher (3 Months),35.0,37.01,2.01
CUST-1135,40,Female,Suburban,72,Month-to-Month,2020-09-04,91.1,7,19,412.9,30.5,136.41,9610.74,9610.74,11.06,1,1,3,2,1767.87,1,1,0.0137,3,133.48,0.5278,2.39,12.96,0.4376,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1636.92,Dedicated VIP Account Concierge,150.0,634.37,484.37
CUST-1136,41,Female,Suburban,7,Month-to-Month,2026-02-01,74.7,2,20,63.6,5.7,47.82,336.2,336.2,0.05,1,1,4,1,826.33,1,1,0.125,2,48.03,0.1464,1.24,17.28,0.6427,High Risk,Bronze CLV,High Risk | Bronze CLV,573.84,Dedicated VIP Account Concierge,150.0,413.71,263.71
CUST-1137,54,Female,Urban,9,Month-to-Month,2025-12-02,118.4,12,17,138.6,40.0,135.52,1201.94,1201.94,21.94,3,1,2,0,1170.89,1,1,0.3,4,133.55,0.0664,1.93,8.64,0.9145,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1626.24,Dedicated VIP Account Concierge,150.0,790.23,640.23
CUST-1138,52,Male,Urban,25,Month-to-Month,2024-08-02,76.7,6,10,518.7,71.2,87.69,2284.65,2284.65,12.99,4,0,2,0,841.82,1,1,0.1538,0,91.39,0.2851,2.96,9.6,0.8828,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1052.28,Dedicated VIP Account Concierge,150.0,548.45,398.45
CUST-1139,61,Female,Rural,4,Month-to-Month,2026-05-03,98.8,5,20,423.9,151.9,115.87,460.81,460.81,9.12,0,0,4,1,2224.7,1,1,0.0,0,115.2,0.0345,4.89,19.2,0.4772,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1390.44,Dedicated VIP Account Concierge,150.0,870.53,720.53
CUST-1140,57,Male,Suburban,19,Month-to-Month,2025-02-01,88.4,9,17,243.9,93.8,43.17,802.73,802.73,24.15,0,2,3,1,497.32,0,1,0.0,6,42.25,0.4401,3.21,11.52,0.5381,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,518.04,Free Service & Speed Upgrade,65.0,173.95,108.95
CUST-1141,39,Male,Urban,29,Month-to-Month,2024-04-03,10.6,9,13,350.6,5.4,71.16,1972.22,1972.22,14.36,1,0,4,0,1366.27,0,1,0.0333,0,68.01,0.4075,1.46,19.2,0.1524,Low Risk,Silver CLV,Low Risk | Silver CLV,853.92,Free Service & Speed Upgrade,65.0,135.34,70.34
CUST-1142,44,Female,Urban,25,Month-to-Month,2024-08-02,41.9,8,19,538.3,11.8,83.51,2013.73,2013.73,12.24,3,0,3,0,1202.54,1,1,0.1154,0,80.55,0.2994,2.26,14.4,0.7346,High Risk,Silver CLV,High Risk | Silver CLV,1002.12,Dedicated VIP Account Concierge,150.0,688.16,538.16
CUST-1143,52,Female,Suburban,14,Month-to-Month,2025-07-03,96.5,3,20,400.0,3.0,26.53,373.83,373.83,50.33,3,1,3,1,343.83,1,1,0.2,3,26.7,0.5277,1.86,12.96,0.8066,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,318.36,Free Service & Speed Upgrade,65.0,162.24,97.24
CUST-1144,18,Male,Urban,26,Two-Year,2024-07-03,95.1,7,19,528.2,8.3,102.24,2711.71,2711.71,3.03,2,2,3,0,1177.8,1,0,0.0741,6,104.3,0.2543,2.17,11.52,0.6317,High Risk,Silver CLV,High Risk | Silver CLV,1226.88,Dedicated VIP Account Concierge,150.0,579.59,429.59
CUST-1145,52,Male,Urban,72,One-Year,2020-09-04,82.9,7,7,292.4,42.6,127.86,9624.21,9624.21,17.75,2,1,3,0,1657.07,0,0,0.0274,3,133.67,0.5631,1.79,12.96,0.1198,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1534.32,Free Service & Speed Upgrade,65.0,129.04,64.04
CUST-1146,54,Male,Urban,8,One-Year,2026-01-01,124.9,3,17,548.8,16.1,30.27,244.5,244.5,9.92,4,0,2,0,290.59,1,0,0.4444,0,30.56,0.2643,2.27,9.6,0.568,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,363.24,Free Service & Speed Upgrade,65.0,107.29,42.29
CUST-1147,64,Male,Urban,35,Two-Year,2023-10-03,100.3,11,19,407.0,67.9,91.82,3271.79,3271.79,11.76,0,1,4,0,1586.65,0,0,0.0,2,93.48,0.3812,3.12,17.28,0.0826,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1101.84,15% Discount Voucher (3 Months),35.0,58.98,23.98
CUST-1148,31,Male,Suburban,2,Two-Year,2026-07-03,132.1,9,21,518.7,2.1,29.2,59.1,59.1,20.41,2,1,3,1,378.43,0,0,0.6667,3,29.55,0.0685,2.13,12.96,0.2497,Low Risk,Bronze CLV,Low Risk | Bronze CLV,350.4,15% Discount Voucher (3 Months),35.0,42.52,7.52
CUST-1149,20,Male,Urban,3,One-Year,2026-06-02,11.2,5,14,502.5,126.5,144.41,450.67,450.67,89.59,3,0,3,1,2079.5,1,0,0.75,0,150.22,0.0208,4.23,14.4,0.8153,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1732.92,Dedicated VIP Account Concierge,150.0,1251.22,1101.22
CUST-1150,18,Male,Suburban,27,One-Year,2024-06-03,137.0,6,17,377.3,73.6,54.53,1443.22,1443.22,37.68,0,3,2,1,366.44,0,0,0.0,12,53.45,0.4951,3.08,6.72,0.4198,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,654.36,Free Service & Speed Upgrade,65.0,99.99,34.99
CUST-1151,22,Female,Urban,4,Month-to-Month,2026-05-03,66.8,5,30,386.1,226.0,65.62,265.19,265.19,7.51,1,3,1,2,220.48,1,1,0.2,15,66.3,0.061,6.79,3.36,0.9037,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,787.44,Free Service & Speed Upgrade,65.0,116.56,51.56
CUST-1152,43,Female,Urban,1,Month-to-Month,2026-08-02,85.7,7,12,422.7,198.5,153.41,160.46,160.46,29.74,1,0,4,0,2945.47,0,1,0.5,0,160.46,0.0065,5.42,19.2,0.3923,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1840.92,Dedicated VIP Account Concierge,150.0,947.52,797.52
CUST-1153,31,Female,Urban,7,One-Year,2026-02-01,120.6,9,16,572.9,76.7,87.63,583.18,583.18,5.85,2,1,3,0,1135.68,1,0,0.25,3,83.31,0.0799,3.48,12.96,0.6657,High Risk,Silver CLV,High Risk | Silver CLV,1051.56,Dedicated VIP Account Concierge,150.0,588.94,438.94
CUST-1154,56,Male,Rural,28,Two-Year,2024-05-03,21.6,6,22,761.0,11.2,37.65,1030.06,1030.06,75.79,2,1,3,1,487.94,0,0,0.069,3,36.79,0.7437,2.85,12.96,0.1256,Low Risk,Bronze CLV,Low Risk | Bronze CLV,451.8,No Intervention,0.0,0.0,0.0
CUST-1155,44,Female,Rural,40,Month-to-Month,2023-05-04,77.4,6,28,308.0,16.3,101.96,4183.94,4183.94,19.3,2,0,4,2,1957.63,0,1,0.0488,0,104.6,0.3923,2.34,19.2,0.2395,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1223.52,Free Service & Speed Upgrade,65.0,304.75,239.75
CUST-1156,26,Female,Urban,8,One-Year,2026-01-01,115.3,4,15,624.0,21.1,109.31,871.85,871.85,104.62,1,1,3,0,1416.66,1,0,0.1111,3,108.98,0.0732,2.42,12.96,0.397,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1311.72,Dedicated VIP Account Concierge,150.0,461.18,311.18
