CustomerID,Age,Gender,Location,Tenure,ContractType,CustomerSince,MonthlyUsageHours,NumTransactions,LoginsPerMonth,CallMinutes,DataUsageGB,MonthlyCharges,TotalCharges,Revenue,DiscountsReceived,SupportCallsCount,ComplaintsCount,SatisfactionScore,ServiceOutagesReported,CLV,Churn
CUST-1171,40,Male,Rural,4,Month-to-Month,2026-05-03,58.6,7,18,373.1,32.8,49.92,194.61,194.61,145.19,2,0,4,1,958.46,1
CUST-1172,56,Male,Urban,43,Month-to-Month,2023-02-02,155.2,5,26,251.7,18.1,48.74,2160.44,2160.44,39.03,1,1,3,0,631.67,0
CUST-1173,62,Female,Urban,72,One-Year,2020-09-04,58.3,5,28,438.5,98.6,142.4,9981.36,9981.36,49.51,2,0,4,1,2734.08,0
CUST-1174,32,Female,Rural,31,Month-to-Month,2024-02-02,50.0,5,23,321.0,2.0,33.91,1077.39,1077.39,37.17,2,2,1,1,130.21,1
CUST-1175,60,Female,Urban,42,One-Year,2023-03-05,76.3,8,20,389.4,7.3,94.42,4114.05,4114.05,25.38,3,1,3,0,1223.68,1
CUST-1176,46,Male,Urban,48,One-Year,2022-09-03,116.5,8,15,432.0,41.4,57.85,2864.68,2864.68,59.46,1,0,4,0,1110.72,0
CUST-1177,53,Female,Urban,11,One-Year,2025-10-02,95.7,5,10,392.5,224.3,83.29,938.03,938.03,13.66,3,0,3,1,1199.38,1
CUST-1178,30,Male,Suburban,2,Two-Year,2026-07-03,135.4,7,17,260.7,2.4,36.67,69.95,69.95,11.17,5,2,1,0,140.81,1
CUST-1179,49,Female,Urban,1,Month-to-Month,2026-08-02,76.0,7,18,513.9,4.2,138.24,135.89,135.89,16.95,1,2,3,0,1592.52,1
CUST-1180,24,Male,Rural,15,Month-to-Month,2025-06-02,70.3,6,14,671.5,81.6,44.25,643.61,643.61,30.26,5,2,1,0,169.92,1
CUST-1181,68,Male,Suburban,10,Month-to-Month,2025-11-01,63.0,6,11,667.2,86.4,54.96,548.2,548.2,0.0,5,2,2,0,422.09,1
CUST-1182,39,Female,Urban,3,Month-to-Month,2026-06-02,69.2,5,29,604.3,147.7,89.15,263.55,263.55,63.1,2,0,3,0,1283.76,1
CUST-1183,45,Female,Suburban,7,One-Year,2026-02-01,43.1,4,19,401.0,55.9,85.8,607.68,607.68,12.64,1,1,4,0,1482.62,0
CUST-1184,19,Male,Urban,5,Month-to-Month,2026-04-02,65.5,5,23,336.3,33.6,139.38,701.48,701.48,32.14,2,0,3,1,2007.07,0
CUST-1185,59,Female,Urban,72,Month-to-Month,2020-09-04,48.7,6,20,577.0,39.0,58.65,4193.6,4193.6,1.89,1,1,3,1,760.1,0
CUST-1186,62,Male,Suburban,5,One-Year,2026-04-02,106.6,6,13,508.9,36.7,113.42,582.26,582.26,19.77,4,0,3,0,1633.25,0
CUST-1187,70,Male,Rural,26,One-Year,2024-07-03,129.4,3,8,577.0,236.1,135.9,3361.96,3361.96,2.46,4,0,2,0,1304.64,0
CUST-1188,23,Male,Urban,30,One-Year,2024-03-03,91.6,8,12,782.4,31.1,89.17,2772.94,2772.94,0.4,2,4,1,1,256.81,0
CUST-1189,45,Male,Urban,26,One-Year,2024-07-03,64.8,7,23,446.0,6.6,56.58,1397.96,1397.96,54.33,0,0,5,0,1357.92,0
CUST-1190,45,Female,Urban,4,One-Year,2026-05-03,107.3,6,13,313.8,22.2,46.35,184.51,184.51,18.16,5,0,2,0,444.96,1
CUST-1191,61,Male,Urban,13,One-Year,2025-08-02,83.8,5,18,354.9,209.4,76.71,1035.26,1035.26,59.01,4,0,3,0,1104.62,0
CUST-1192,61,Female,Urban,2,Month-to-Month,2026-07-03,115.4,8,28,475.3,36.3,70.24,139.33,139.33,14.4,1,0,3,0,1011.46,0
CUST-1193,37,Female,Urban,17,Two-Year,2025-04-03,56.6,5,14,347.1,24.7,44.47,775.32,775.32,36.52,2,0,3,1,640.37,0
CUST-1194,47,Male,Suburban,7,One-Year,2026-02-01,58.7,9,13,584.4,24.2,143.47,994.54,994.54,3.47,1,0,4,1,2754.62,1
CUST-1195,28,Female,Urban,28,Month-to-Month,2024-05-03,106.8,6,24,576.2,2.0,76.57,2219.2,2219.2,7.4,0,0,4,1,1470.14,0
CUST-1196,45,Male,Urban,39,Month-to-Month,2023-06-04,84.4,8,33,682.1,65.2,96.76,3962.03,3962.03,22.31,1,1,3,0,1254.01,0
CUST-1197,42,Female,Suburban,25,One-Year,2024-08-02,112.8,7,21,683.4,83.7,108.45,2819.24,2819.24,20.33,2,1,2,1,937.01,0
CUST-1198,56,Male,Suburban,19,Two-Year,2025-02-01,59.2,2,13,20.0,28.3,51.76,939.75,939.75,7.56,1,2,2,0,397.52,0
CUST-1199,50,Male,Urban,17,Month-to-Month,2025-04-03,98.0,6,22,308.7,134.0,100.51,1648.57,1648.57,71.62,2,2,2,0,771.92,1
CUST-1200,18,Male,Urban,61,Month-to-Month,2021-08-04,101.4,7,22,469.6,88.3,45.48,2785.89,2785.89,11.71,0,0,4,0,873.22,0
CUST-1201,44,Male,Suburban,9,Two-Year,2025-12-02,38.9,6,19,248.4,59.7,145.41,1369.1,1369.1,19.51,0,0,4,0,2791.87,0
CUST-1202,69,Male,Urban,44,Two-Year,2023-01-03,84.9,6,13,439.7,79.1,91.24,3976.95,3976.95,14.4,2,1,2,1,788.31,0
CUST-1203,30,Female,Urban,47,Month-to-Month,2022-10-04,24.5,3,17,310.7,95.4,42.72,1963.07,1963.07,188.85,2,0,3,1,615.17,1
CUST-1204,58,Female,Suburban,18,Month-to-Month,2025-03-03,129.1,4,17,375.5,48.7,101.19,1906.11,1906.11,14.9,1,0,5,1,2428.56,0
CUST-1205,20,Female,Urban,12,One-Year,2025-09-02,45.5,8,15,751.2,33.0,41.46,507.91,507.91,10.76,2,2,2,1,318.41,1
CUST-1206,56,Female,Urban,21,Month-to-Month,2024-12-02,79.3,4,13,671.5,8.7,117.16,2526.9,2526.9,83.05,1,1,2,1,1012.26,1
CUST-1207,23,Male,Urban,4,Two-Year,2026-05-03,84.9,3,11,455.4,33.7,139.7,537.05,537.05,5.99,1,0,4,1,2682.24,1
CUST-1208,25,Male,Urban,2,Month-to-Month,2026-07-03,56.1,7,14,291.9,51.9,138.19,269.82,269.82,87.62,2,0,3,0,1989.94,0
CUST-1209,44,Male,Urban,4,Month-to-Month,2026-05-03,140.5,6,12,512.2,192.0,103.0,412.15,412.15,29.42,2,1,2,1,889.92,1
CUST-1210,26,Male,Rural,7,Month-to-Month,2026-02-01,64.2,6,18,65.1,10.9,108.59,778.1,778.1,8.84,2,0,3,0,1563.7,1
CUST-1211,54,Female,Urban,24,Month-to-Month,2024-09-02,76.9,8,20,572.0,91.9,56.71,1340.25,1340.25,10.16,3,0,3,1,816.62,1
CUST-1212,50,Female,Urban,63,Month-to-Month,2021-06-04,64.3,6,17,555.2,17.9,36.39,2224.77,2224.77,43.44,0,1,4,1,628.82,0
CUST-1213,68,Male,Urban,9,Month-to-Month,2025-12-02,64.1,8,25,241.6,204.5,150.1,1342.41,1342.41,1.41,0,1,4,0,2593.73,1
CUST-1214,59,Male,Rural,72,One-Year,2020-09-04,81.7,5,18,694.3,58.7,113.75,8128.0,8128.0,43.99,4,0,3,2,1638.0,0
CUST-1215,61,Female,Urban,72,Month-to-Month,2020-09-04,106.1,6,19,346.3,36.9,134.84,10070.58,10070.58,12.98,1,0,4,1,2588.93,0
CUST-1216,41,Female,Urban,72,Two-Year,2020-09-04,89.8,7,22,288.6,27.7,134.33,10091.29,10091.29,57.81,4,1,3,0,1740.92,0
CUST-1217,32,Male,Rural,60,Month-to-Month,2021-09-03,62.2,5,16,485.3,14.7,67.14,3894.99,3894.99,4.67,0,0,4,0,1289.09,0
CUST-1218,71,Female,Urban,15,One-Year,2025-06-02,84.8,4,19,216.3,81.5,73.87,1083.62,1083.62,10.03,3,0,2,1,709.15,0
CUST-1219,49,Female,Urban,3,Month-to-Month,2026-06-02,44.0,6,20,298.1,65.7,85.67,264.36,264.36,20.23,1,0,3,0,1233.65,0
CUST-1220,49,Male,Urban,28,Month-to-Month,2024-05-03,120.5,5,17,516.7,143.6,123.09,3358.65,3358.65,73.98,1,1,4,1,2127.0,1
CUST-1221,41,Male,Urban,27,One-Year,2024-06-03,69.8,5,19,372.3,59.1,34.44,907.99,907.99,11.7,1,1,2,1,297.56,0
CUST-1222,58,Female,Urban,63,One-Year,2021-06-04,71.4,6,21,707.7,12.1,88.29,5660.52,5660.52,64.98,3,0,4,1,1695.17,0
CUST-1223,69,Female,Suburban,72,One-Year,2020-09-04,26.6,4,15,173.6,74.6,38.47,2772.84,2772.84,3.77,4,0,4,2,738.62,0
CUST-1224,66,Female,Urban,24,One-Year,2024-09-02,69.8,7,19,470.6,137.2,97.4,2385.19,2385.19,6.67,1,0,5,0,2337.6,0
CUST-1225,66,Male,Suburban,14,One-Year,2025-07-03,135.5,7,20,633.4,302.4,79.82,1069.72,1069.72,6.02,0,0,4,0,1532.54,0
CUST-1226,69,Male,Urban,7,Month-to-Month,2026-02-01,103.3,5,15,596.2,75.1,100.92,706.74,706.74,33.23,3,0,3,0,1453.25,1
CUST-1227,29,Female,Urban,1,Two-Year,2026-08-02,118.3,7,17,328.3,22.2,64.47,65.58,65.58,17.22,1,0,4,0,1237.82,1
CUST-1228,56,Female,Urban,24,One-Year,2024-09-02,88.5,6,23,781.7,54.2,88.2,2111.38,2111.38,69.69,0,1,3,0,1143.07,0
CUST-1229,19,Male,Rural,27,Two-Year,2024-06-03,6.4,10,24,116.2,47.0,142.19,3696.24,3696.24,23.28,3,1,2,2,1228.52,1
CUST-1230,20,Female,Urban,58,One-Year,2021-11-03,87.1,7,19,445.5,46.6,71.21,3978.97,3978.97,63.7,1,0,4,0,1367.23,0
CUST-1231,66,Female,Suburban,24,Month-to-Month,2024-09-02,91.0,5,16,617.9,5.3,108.52,2627.4,2627.4,9.62,1,1,4,1,1875.23,1
CUST-1232,54,Female,Urban,72,Month-to-Month,2020-09-04,111.9,3,19,671.0,14.1,105.69,7338.81,7338.81,93.73,1,2,3,1,1217.55,0
CUST-1233,66,Female,Urban,33,One-Year,2023-12-03,83.9,4,16,289.4,48.3,132.17,4276.02,4276.02,35.26,4,1,2,1,1141.95,0
CUST-1234,34,Female,Urban,61,One-Year,2021-08-04,61.8,5,20,477.6,104.0,79.06,4794.29,4794.29,24.66,1,1,3,1,1024.62,1
CUST-1235,66,Male,Urban,6,One-Year,2026-03-03,82.0,1,16,594.5,13.0,33.41,202.33,202.33,32.85,2,1,3,0,432.99,0
CUST-1236,19,Female,Urban,64,One-Year,2021-05-05,74.7,4,15,420.4,11.7,138.37,8647.85,8647.85,87.15,3,0,4,1,2656.7,0
CUST-1237,19,Male,Urban,37,Month-to-Month,2023-08-04,100.7,7,14,236.2,92.7,80.58,2953.21,2953.21,14.68,3,3,1,1,270.75,1
CUST-1238,45,Female,Suburban,7,Month-to-Month,2026-02-01,82.1,9,20,141.5,76.2,58.72,405.61,405.61,9.87,4,1,3,0,761.01,1
CUST-1239,71,Male,Urban,7,Month-to-Month,2026-02-01,55.3,9,16,332.7,43.1,136.59,917.6,917.6,9.86,2,2,3,0,1573.52,0
CUST-1240,40,Female,Suburban,72,One-Year,2020-09-04,102.0,9,27,351.0,3.4,47.42,3517.95,3517.95,126.07,2,0,3,0,682.85,0
CUST-1241,54,Male,Urban,2,One-Year,2026-07-03,62.8,6,15,313.8,41.6,92.05,188.56,188.56,14.41,2,0,3,1,1325.52,0
CUST-1242,49,Male,Urban,21,Month-to-Month,2024-12-02,75.5,6,14,785.8,117.1,129.44,2795.47,2795.47,75.36,1,0,4,1,2485.25,0
CUST-1243,50,Male,Suburban,13,One-Year,2025-08-02,71.1,11,10,550.4,2.0,109.37,1371.67,1371.67,5.18,1,1,3,0,1417.44,1
CUST-1244,18,Male,Urban,36,Month-to-Month,2023-09-03,92.1,2,12,398.7,7.0,29.44,1061.7,1061.7,19.71,3,2,2,0,226.1,1
CUST-1245,36,Female,Urban,61,Month-to-Month,2021-08-04,43.9,9,14,410.3,107.7,64.44,3864.12,3864.12,33.8,1,1,2,0,556.76,1
CUST-1246,19,Female,Suburban,15,One-Year,2025-06-02,86.0,2,15,421.1,48.4,134.44,1986.05,1986.05,115.88,0,0,5,0,3226.56,0
CUST-1247,70,Female,Rural,19,Month-to-Month,2025-02-01,117.4,6,23,557.2,70.6,99.2,1802.96,1802.96,39.59,3,0,3,0,1428.48,1
CUST-1248,61,Male,Urban,72,One-Year,2020-09-04,87.9,7,22,256.0,88.8,117.36,8826.65,8826.65,0.07,1,0,4,1,2253.31,0
CUST-1249,43,Male,Urban,51,Two-Year,2022-06-04,65.0,4,18,277.9,23.2,74.74,3979.34,3979.34,49.97,1,1,3,1,968.63,0
CUST-1250,49,Male,Rural,72,Two-Year,2020-09-04,74.0,6,19,445.4,23.0,114.15,8143.45,8143.45,36.72,5,1,1,0,493.13,0
CUST-1251,23,Male,Urban,19,Month-to-Month,2025-02-01,93.9,6,18,20.0,19.9,61.23,1204.6,1204.6,7.17,1,1,2,0,529.03,0
CUST-1252,49,Female,Suburban,9,Month-to-Month,2025-12-02,101.8,3,17,304.7,11.9,53.47,473.05,473.05,33.91,2,0,2,1,513.31,1
CUST-1253,21,Male,Urban,18,One-Year,2025-03-03,130.1,12,21,611.5,23.6,143.21,2593.1,2593.1,90.96,2,0,4,2,2749.63,1
CUST-1254,28,Male,Urban,42,One-Year,2023-03-05,36.2,4,18,591.9,198.5,72.91,3137.12,3137.12,0.16,2,2,3,0,839.92,0
CUST-1255,34,Male,Suburban,4,One-Year,2026-05-03,92.9,5,20,160.4,5.8,138.73,556.2,556.2,128.28,2,1,3,0,1797.94,1
CUST-1256,55,Male,Urban,11,Month-to-Month,2025-10-02,90.6,2,19,430.1,17.9,134.23,1426.89,1426.89,12.29,2,0,4,0,2577.22,0
CUST-1257,41,Female,Urban,2,Month-to-Month,2026-07-03,83.0,5,17,211.9,24.9,110.92,219.16,219.16,32.73,2,0,3,0,1597.25,0
CUST-1258,22,Female,Urban,19,One-Year,2025-02-01,95.7,9,21,312.6,10.9,93.56,1823.77,1823.77,11.38,1,0,3,1,1347.26,1
CUST-1259,69,Male,Suburban,58,One-Year,2021-11-03,78.1,10,20,336.7,5.2,26.31,1568.84,1568.84,45.94,2,1,3,1,340.98,0
CUST-1260,51,Male,Suburban,1,Month-to-Month,2026-08-02,55.0,5,19,567.9,11.5,99.78,98.16,98.16,25.39,1,0,4,0,1915.78,0
CUST-1261,23,Male,Urban,37,Month-to-Month,2023-08-04,91.4,6,23,618.3,48.8,121.14,4500.32,4500.32,10.68,1,1,4,0,2093.3,0
CUST-1262,39,Male,Urban,72,One-Year,2020-09-04,104.5,8,15,357.7,59.0,118.14,8256.95,8256.95,24.5,1,1,5,2,2551.82,0
CUST-1263,28,Male,Suburban,9,Month-to-Month,2025-12-02,83.6,8,20,177.7,15.8,47.15,413.79,413.79,15.17,2,1,3,0,611.06,1
CUST-1264,65,Female,Suburban,39,Month-to-Month,2023-06-04,116.8,9,14,124.8,45.6,94.45,3552.71,3552.71,10.05,0,1,4,0,1632.1,0
CUST-1265,33,Female,Suburban,72,Month-to-Month,2020-09-04,77.9,7,23,653.1,2.0,88.57,6337.45,6337.45,31.45,1,0,4,0,1700.54,0
CUST-1266,50,Female,Urban,72,Month-to-Month,2020-09-04,98.8,6,16,398.3,59.9,109.06,8024.98,8024.98,35.59,0,1,4,0,1884.56,0
CUST-1267,26,Male,Suburban,9,One-Year,2025-12-02,37.5,9,12,410.7,2.0,120.86,1128.99,1128.99,5.3,2,1,3,0,1566.35,1
CUST-1268,23,Male,Suburban,4,Month-to-Month,2026-05-03,152.3,7,21,241.9,66.9,115.33,463.38,463.38,92.66,0,0,4,2,2214.34,0
CUST-1269,33,Female,Urban,6,Month-to-Month,2026-03-03,78.2,11,22,613.9,42.9,47.69,290.49,290.49,0.23,3,1,2,0,412.04,1
CUST-1270,46,Female,Urban,40,Month-to-Month,2023-05-04,70.4,10,16,558.4,7.5,28.32,1106.39,1106.39,11.35,0,0,4,0,543.74,0
CUST-1271,20,Female,Urban,43,Month-to-Month,2023-02-02,77.0,6,13,371.0,6.0,41.61,1735.92,1735.92,14.72,4,1,2,0,359.51,1
CUST-1272,37,Male,Suburban,37,One-Year,2023-08-04,56.5,5,24,281.2,2.0,29.93,1095.86,1095.86,2.41,3,0,4,0,574.66,0
CUST-1273,53,Female,Urban,14,Month-to-Month,2025-07-03,49.9,3,14,481.2,52.1,83.05,1169.55,1169.55,3.3,2,1,3,0,1076.33,1
CUST-1274,36,Male,Suburban,7,One-Year,2026-02-01,86.2,1,14,114.6,106.8,73.65,491.5,491.5,65.81,0,0,4,0,1414.08,0
CUST-1275,43,Female,Rural,29,Month-to-Month,2024-04-03,88.4,8,24,536.5,126.2,44.77,1245.37,1245.37,15.72,1,2,2,0,343.83,1
CUST-1276,20,Female,Suburban,22,Month-to-Month,2024-11-02,91.7,7,24,393.7,54.7,42.44,945.89,945.89,15.91,3,1,3,0,550.02,0
CUST-1277,36,Female,Rural,43,Month-to-Month,2023-02-02,84.0,7,25,481.6,141.8,91.99,3836.63,3836.63,40.83,2,1,3,2,1192.19,0
CUST-1278,37,Male,Rural,20,Month-to-Month,2025-01-01,82.5,8,14,442.1,128.7,152.38,3033.39,3033.39,45.09,5,0,2,0,1462.85,1
CUST-1279,49,Female,Urban,14,One-Year,2025-07-03,48.9,14,16,601.7,77.9,151.08,2207.45,2207.45,43.03,1,1,3,1,1958.0,1
CUST-1280,24,Male,Suburban,12,Month-to-Month,2025-09-02,70.4,6,16,613.2,29.3,35.16,437.22,437.22,22.15,4,0,3,0,506.3,0
CUST-1281,69,Male,Urban,8,Two-Year,2026-01-01,89.8,4,21,636.8,114.1,137.63,1053.0,1053.0,42.93,6,1,1,0,594.56,1
CUST-1282,58,Male,Rural,11,Month-to-Month,2025-10-02,68.8,6,17,467.4,32.3,85.08,894.58,894.58,90.17,3,0,4,1,1633.54,0
CUST-1283,50,Female,Urban,4,Month-to-Month,2026-05-03,93.8,8,24,435.2,33.6,101.45,391.4,391.4,5.07,2,0,3,1,1460.88,1
CUST-1284,57,Male,Rural,14,Month-to-Month,2025-07-03,80.9,3,24,327.8,73.7,94.24,1268.75,1268.75,29.93,2,0,3,0,1357.06,0
CUST-1285,56,Male,Suburban,2,One-Year,2026-07-03,80.7,3,13,344.5,170.9,156.96,306.19,306.19,73.84,0,0,4,1,3013.63,1
CUST-1286,35,Female,Suburban,7,Month-to-Month,2026-02-01,91.2,5,12,512.8,45.1,86.78,599.69,599.69,118.05,0,0,4,0,1666.18,1
CUST-1287,57,Male,Urban,46,Month-to-Month,2022-11-03,99.6,4,14,452.7,12.7,46.22,2037.45,2037.45,3.22,1,1,4,0,798.68,1
CUST-1288,18,Female,Urban,13,Month-to-Month,2025-08-02,106.2,4,26,668.7,10.0,116.18,1504.38,1504.38,104.73,1,0,3,0,1672.99,1
CUST-1289,28,Male,Suburban,37,Month-to-Month,2023-08-04,144.5,5,14,407.6,23.4,87.59,3250.5,3250.5,45.37,3,1,2,0,756.78,1
CUST-1290,45,Male,Urban,42,Two-Year,2023-03-05,110.9,6,16,190.9,39.8,44.43,1896.21,1896.21,45.14,0,0,5,0,1066.32,0
CUST-1291,42,Female,Suburban,29,Month-to-Month,2024-04-03,40.6,10,22,476.4,23.0,81.53,2342.23,2342.23,5.59,0,2,3,1,939.23,1
CUST-1292,67,Male,Urban,72,One-Year,2020-09-04,52.5,8,13,616.7,80.9,116.18,8194.23,8194.23,30.02,3,1,3,0,1505.69,0
CUST-1293,40,Male,Suburban,1,One-Year,2026-08-02,76.8,3,20,542.1,50.9,66.65,67.6,67.6,15.54,1,1,3,0,863.78,0
CUST-1294,48,Female,Urban,45,Month-to-Month,2022-12-03,62.1,3,21,535.0,33.9,134.97,6323.4,6323.4,30.83,1,1,3,0,1749.21,1
CUST-1295,47,Female,Suburban,72,Month-to-Month,2020-09-04,96.7,6,15,631.7,15.6,125.09,8913.26,8913.26,46.8,1,1,4,1,2161.56,0
CUST-1296,59,Female,Suburban,66,One-Year,2021-03-05,99.9,11,26,487.7,60.4,99.37,6422.95,6422.95,7.09,0,2,3,0,1144.74,0
CUST-1297,52,Male,Urban,7,Month-to-Month,2026-02-01,70.5,2,22,153.5,72.9,42.18,301.69,301.69,5.81,4,2,2,0,323.94,1
CUST-1298,24,Male,Urban,13,Month-to-Month,2025-08-02,120.7,5,14,601.6,99.7,107.02,1443.75,1443.75,15.45,2,1,3,1,1386.98,1
CUST-1299,33,Female,Urban,7,One-Year,2026-02-01,128.6,7,22,500.4,305.1,118.56,868.08,868.08,35.98,2,0,3,0,1707.26,0
CUST-1300,43,Female,Suburban,31,One-Year,2024-02-02,30.6,5,12,427.3,17.1,110.83,3339.58,3339.58,39.21,1,0,4,0,2127.94,0
CUST-1301,65,Female,Urban,41,One-Year,2023-04-04,42.1,4,11,229.4,2.0,56.01,2251.12,2251.12,32.85,3,1,2,0,483.93,1
CUST-1302,69,Female,Suburban,13,One-Year,2025-08-02,117.9,10,22,306.1,45.1,101.43,1372.11,1372.11,66.28,2,0,3,0,1460.59,0
CUST-1303,66,Female,Urban,26,Month-to-Month,2024-07-03,111.1,10,19,117.8,167.5,113.89,2893.03,2893.03,46.46,2,1,3,0,1476.01,1
CUST-1304,19,Male,Urban,39,Month-to-Month,2023-06-04,100.1,4,14,353.2,18.6,88.38,3393.6,3393.6,24.59,3,1,3,0,1145.4,1
CUST-1305,18,Male,Urban,18,Month-to-Month,2025-03-03,85.3,3,16,341.4,91.7,52.08,950.51,950.51,23.06,3,0,3,0,749.95,1
CUST-1306,65,Female,Urban,64,One-Year,2021-05-05,81.9,9,14,427.5,25.0,85.09,5482.87,5482.87,55.93,2,0,3,0,1225.3,0
CUST-1307,29,Male,Urban,49,Two-Year,2022-08-04,101.1,9,9,731.1,32.3,93.16,4737.32,4737.32,75.39,1,1,3,1,1207.35,0
CUST-1308,22,Male,Rural,3,Month-to-Month,2026-06-02,90.3,3,12,622.1,191.8,160.46,486.76,486.76,66.19,3,0,3,0,2310.62,1
CUST-1309,54,Female,Rural,32,Month-to-Month,2024-01-03,124.2,7,13,456.1,40.2,84.03,2685.97,2685.97,24.01,2,1,2,1,726.02,0
CUST-1310,49,Female,Urban,9,Month-to-Month,2025-12-02,64.6,8,17,313.9,84.0,111.18,957.99,957.99,30.3,3,0,3,1,1600.99,1
CUST-1311,26,Male,Suburban,27,Two-Year,2024-06-03,85.5,1,14,242.7,51.9,98.25,2778.76,2778.76,54.01,4,0,3,0,1414.8,0
CUST-1312,58,Male,Suburban,72,One-Year,2020-09-04,111.7,8,19,642.3,93.8,61.53,4395.74,4395.74,30.31,1,2,3,0,708.83,0
CUST-1313,52,Male,Urban,70,Month-to-Month,2020-11-03,89.9,3,20,218.9,24.8,49.93,3520.47,3520.47,8.92,1,0,4,1,958.66,0
CUST-1314,36,Female,Urban,18,Two-Year,2025-03-03,105.2,2,13,239.6,136.2,130.45,2348.58,2348.58,76.25,1,0,3,0,1878.48,0
CUST-1315,65,Female,Urban,12,One-Year,2025-09-02,104.8,6,16,911.7,51.7,92.91,1141.45,1141.45,23.8,4,0,3,0,1337.9,1
CUST-1316,33,Male,Urban,9,Month-to-Month,2025-12-02,72.3,5,19,414.2,24.0,131.65,1202.2,1202.2,140.74,1,3,3,2,1327.03,1
CUST-1317,20,Male,Rural,25,Two-Year,2024-08-02,54.4,6,15,823.5,2.5,129.82,3194.44,3194.44,28.2,2,0,4,0,2492.54,0
CUST-1318,37,Female,Suburban,4,Month-to-Month,2026-05-03,62.6,4,16,386.2,2.0,59.46,238.32,238.32,17.13,0,1,3,1,770.6,0
CUST-1319,41,Male,Urban,27,Month-to-Month,2024-06-03,52.5,12,12,674.5,28.3,40.93,1141.14,1141.14,8.4,1,1,4,0,707.27,1
CUST-1320,71,Female,Urban,1,Month-to-Month,2026-08-02,29.3,10,13,498.1,15.8,66.94,67.83,67.83,14.8,1,1,3,0,867.54,0
CUST-1321,50,Female,Suburban,13,Two-Year,2025-08-02,117.8,7,19,324.4,3.5,33.24,451.76,451.76,8.72,3,1,2,0,287.19,0
CUST-1322,41,Male,Suburban,9,One-Year,2025-12-02,28.4,5,13,289.2,52.3,122.69,1132.25,1132.25,89.12,2,1,3,1,1590.06,1
CUST-1323,69,Female,Suburban,72,Month-to-Month,2020-09-04,140.8,6,22,49.6,291.9,85.6,6154.07,6154.07,32.11,0,0,4,0,1643.52,0
CUST-1324,28,Male,Suburban,43,Two-Year,2023-02-02,69.2,8,24,270.1,35.7,129.98,5760.73,5760.73,60.05,3,1,3,0,1684.54,1
CUST-1325,66,Male,Urban,15,Month-to-Month,2025-06-02,76.6,7,23,573.5,52.2,80.59,1201.86,1201.86,8.17,2,1,3,0,1044.45,1
CUST-1326,25,Female,Suburban,4,One-Year,2026-05-03,39.6,8,15,436.2,16.1,59.46,231.02,231.02,2.24,3,0,3,1,856.22,0
CUST-1327,53,Male,Suburban,24,One-Year,2024-09-02,96.5,6,23,347.2,14.9,84.91,2064.27,2064.27,19.0,2,0,4,0,1630.27,0
CUST-1328,55,Female,Urban,8,Month-to-Month,2026-01-01,77.2,8,20,428.7,25.9,98.51,776.57,776.57,96.34,1,0,3,2,1418.54,1
CUST-1329,57,Female,Suburban,26,Month-to-Month,2024-07-03,86.8,3,22,620.8,117.1,123.25,3052.24,3052.24,4.2,2,2,3,1,1419.84,1
CUST-1330,37,Male,Urban,60,Two-Year,2021-09-03,61.4,5,19,200.5,210.2,95.42,5561.5,5561.5,54.39,3,0,3,0,1374.05,0
CUST-1331,52,Male,Urban,32,Month-to-Month,2024-01-03,99.4,3,17,511.6,87.5,151.17,4676.39,4676.39,2.14,2,0,5,1,3628.08,0
CUST-1332,65,Male,Urban,33,One-Year,2023-12-03,60.3,8,16,179.8,2.0,73.86,2509.25,2509.25,6.32,1,1,3,1,957.23,0
CUST-1333,42,Male,Urban,26,Month-to-Month,2024-07-03,87.4,10,15,20.0,37.5,126.59,3365.96,3365.96,45.82,2,3,1,0,425.34,1
CUST-1334,52,Male,Urban,72,One-Year,2020-09-04,98.9,5,17,338.5,35.5,34.33,2500.07,2500.07,8.29,2,0,3,0,494.35,0
CUST-1335,42,Male,Urban,72,Month-to-Month,2020-09-04,128.5,10,21,362.2,177.9,141.15,10604.2,10604.2,0.78,1,1,2,0,1219.54,1
CUST-1336,46,Male,Urban,24,Month-to-Month,2024-09-02,109.2,6,26,389.9,89.0,101.75,2363.39,2363.39,8.67,0,1,5,1,2197.8,0
CUST-1337,35,Female,Urban,12,Month-to-Month,2025-09-02,87.7,5,16,430.5,81.5,110.77,1284.47,1284.47,46.19,1,1,3,2,1435.58,0
CUST-1338,63,Female,Urban,21,Two-Year,2024-12-02,84.8,3,10,543.7,54.1,75.99,1661.07,1661.07,26.59,2,1,2,0,656.55,1
CUST-1339,35,Female,Urban,7,Month-to-Month,2026-02-01,94.4,8,11,315.0,67.5,97.78,694.51,694.51,27.73,0,1,3,3,1267.23,1
CUST-1340,19,Male,Suburban,34,Month-to-Month,2023-11-03,108.0,4,23,208.3,78.0,143.9,4920.78,4920.78,18.49,0,0,3,0,2072.16,1
CUST-1341,71,Male,Urban,23,Two-Year,2024-10-02,62.7,8,18,642.5,52.3,77.24,1819.14,1819.14,5.52,1,0,3,2,1112.26,0
CUST-1342,52,Female,Urban,4,One-Year,2026-05-03,112.1,4,13,676.5,121.1,55.33,216.49,216.49,8.5,1,1,4,0,956.1,0
CUST-1343,33,Male,Rural,8,Month-to-Month,2026-01-01,56.9,7,19,485.2,2.4,108.23,874.06,874.06,7.17,3,1,3,0,1402.66,1
